dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-105.352657,88.685891,-157.419833,-19.65932,24.853134,20.837169,-6.140991
0.010000,-105.544851,88.712933,-157.61392,-19.40871,25.060922,20.778748,-6.145809
0.010000,-105.734668,88.738718,-157.80548,-19.156034,25.26759,20.666868,-6.15052
0.010000,-105.922077,88.763288,-157.994493,-18.901304,25.473067,20.547665,-6.155127
0.010000,-106.107049,88.786681,-158.180938,-18.644536,25.676781,20.371451,-6.15963
0.010000,-106.289555,88.808938,-158.364796,-18.38575,25.878611,20.182929,-6.164032
0.010000,-106.469565,88.830096,-158.546046,-18.124965,26.078468,19.98571,-6.168333
0.010000,-106.647053,88.850192,-158.724668,-17.862207,26.275773,19.730482,-6.172535
0.010000,-106.821992,88.869265,-158.900643,-17.5975,26.470783,19.501059,-6.17664
0.010000,-106.994354,88.887349,-159.073951,-17.330871,26.662881,19.20976,-6.180648
0.010000,-107.164115,88.904481,-159.244575,-17.062348,26.852312,18.943114,-6.184562
0.010000,-107.33125,88.920696,-159.412494,-16.791962,27.038581,18.626894,-6.188382
0.010000,-107.495735,88.936027,-159.577692,-16.519743,27.221919,18.333822,-6.19211
0.010000,-107.657545,88.950508,-159.740149,-16.245724,27.401857,17.993804,-6.195747
0.010000,-107.816659,88.964171,-159.899849,-15.969938,27.578579,17.672191,-6.199294
0.010000,-107.973054,88.977049,-160.056773,-15.692419,27.751974,17.339492,-6.202753
0.010000,-108.126708,88.989174,-160.210905,-15.413201,27.921761,16.978659,-6.206125
0.010000,-108.277601,89.000575,-160.362228,-15.13232,28.088119,16.635893,-6.209411
0.010000,-108.425713,89.011283,-160.510726,-14.849811,28.250929,16.280926,-6.212613
0.010000,-108.571023,89.021327,-160.656383,-14.56571,28.410075,15.914601,-6.215731
0.010000,-108.713514,89.030736,-160.799184,-14.280053,28.565648,15.55732,-6.218766
0.010000,-108.853165,89.039537,-160.939112,-13.992879,28.717449,15.180089,-6.22172
