dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-39.339665,-27.875009,-42.359574,-37.516127,-6.431973,1.710625,-0.565398
0.010000,-39.656806,-28.076624,-42.735377,-37.580277,-6.415001,1.697238,-0.567143
0.010000,-39.97414,-28.279129,-43.11182,-37.644259,-6.398183,1.681817,-0.568842
0.010000,-40.291671,-28.48251,-43.488901,-37.708074,-6.381543,1.66394,-0.570495
0.010000,-40.609406,-28.686753,-43.866618,-37.771725,-6.365104,1.643916,-0.572102
0.010000,-40.92735,-28.891842,-44.24497,-37.835214,-6.348886,1.621827,-0.573663
0.010000,-41.24551,-29.097765,-44.623955,-37.898543,-6.332908,1.597755,-0.575179
0.010000,-41.563892,-29.304506,-45.003573,-37.961715,-6.317189,1.571928,-0.576649
0.010000,-41.882503,-29.512052,-45.38382,-38.024733,-6.301748,1.544142,-0.578073
0.010000,-42.201349,-29.720389,-45.764696,-38.087599,-6.286605,1.51425,-0.579453
0.010000,-42.520436,-29.929501,-46.146199,-38.150316,-6.271768,1.483684,-0.580787
0.010000,-42.839772,-30.139375,-46.528328,-38.212889,-6.257266,1.450178,-0.582075
0.010000,-43.159363,-30.349997,-46.911081,-38.27532,-6.243105,1.41616,-0.583319
0.010000,-43.479216,-30.561353,-47.294457,-38.337613,-6.229299,1.380556,-0.584518
0.010000,-43.799338,-30.773428,-47.678455,-38.399772,-6.215871,1.342867,-0.585672
0.010000,-44.119738,-30.986208,-48.063073,-38.4618,-6.202825,1.304546,-0.586781
0.010000,-44.44042,-31.199679,-48.44831,-38.523702,-6.190178,1.26471,-0.587846
0.010000,-44.761394,-31.413828,-48.834165,-38.585481,-6.177941,1.223661,-0.588866
0.010000,-45.082667,-31.628639,-49.220636,-38.647143,-6.166127,1.181468,-0.589842
0.010000,-45.404246,-31.8441,-49.607723,-38.70869,-6.154745,1.138189,-0.590773
0.010000,-45.72614,-32.060194,-49.995424,-38.770128,-6.143805,1.093991,-0.59166
0.010000,-46.048355,-32.27691,-50.383739,-38.831461,-6.133319,1.048574,-0.592503
0.010000,-46.3709,-32.494232,-50.772666,-38.892694,-6.123296,1.00234,-0.593301
0.010000,-46.693783,-32.712146,-51.162204,-38.953832,-6.113742,0.955417,-0.594056
0.010000,-47.017012,-32.930639,-51.552353,-39.014878,-6.104666,0.907553,-0.594766
0.010000,-47.340595,-33.149696,-51.943111,-39.075839,-6.096079,0.85866,-0.595433
0.010000,-47.664541,-33.369303,-52.334479,-39.136719,-6.087982,0.809739,-0.596055
0.010000,-47.988858,-33.589446,-52.726454,-39.197523,-6.08039,0.759211,-0.596634
0.010000,-48.313555,-33.810111,-53.119036,-39.258256,-6.073299,0.709063,-0.597169
0.010000,-48.63864,-34.031284,-53.512226,-39.318923,-6.066725,0.657475,-0.59766
